2FF | 770A5A8E | 84C0                     | test al,al                              | eflags: 202-> 206                                 |                                   |
300 | 770A5A90 | 0F85 E7FEFFFF            | jne ucrtbase.770A597D                   |                                                   |                                   |
301 | 770A597D | FF46 10                  | inc dword ptr ds:[esi+10]               | eflags: 206-> 202                                 | 0019F9F8: 402106-> 402107         |
302 | 770A5980 | 837E 18 00               | cmp dword ptr ds:[esi+18],0             |                                                   | 0019FA00: 2-> 2                   | esi+18:"unicorn\\Emu\\Release\\Sample.vmp.exe"
303 | 770A5984 | 8B46 10                  | mov eax,dword ptr ds:[esi+10]           | eax: 402169-> 402107                              | 0019F9F8: 402107-> 402107         | eax:&"\n\n"
304 | 770A5987 | 7C D4                    | jl ucrtbase.770A595D                    |                                                   |                                   |
305 | 770A5989 | 8A4E 31                  | mov cl,byte ptr ds:[esi+31]             | ecx: 19FE30-> 19FE69                              | 0019FA19: C4004069-> C4004069     | esi+31:"e.vmp.exe"
306 | 770A598C | 8AC1                     | mov al,cl                               | eax: 402107-> 402169                              |                                   |
307 | 770A598E | 2C 20                    | sub al,20                               | eax: 402169-> 402149                              |                                   |
308 | 770A5990 | 3C 5A                    | cmp al,5A                               | eflags: 202-> 293                                 |                                   | 5A:'Z'
309 | 770A5992 | 77 12                    | ja ucrtbase.770A59A6                    |                                                   |                                   |
30A | 770A5994 | 0FBEC1                   | movsx eax,cl                            | eax: 402149-> 69                                  |                                   | eax:&"\n\n"
30B | 770A5997 | 83E8 20                  | sub eax,20                              | eax: 69-> 49 eflags: 293-> 202                    |                                   | eax:&"\n\n"
30C | 770A599A | 83E0 7F                  | and eax,7F                              |                                                   |                                   | eax:&"\n\n"
30D | 770A599D | 8B14C5 E4A40877          | mov edx,dword ptr ds:[eax*8+7708A4E4]   | edx: 77190328-> 8                                 | 7708A72C: 8-> 8                   | edx:"%s"
30E | 770A59A4 | EB 02                    | jmp ucrtbase.770A59A8                   |                                                   |                                   |
30F | 770A59A8 | 8B46 1C                  | mov eax,dword ptr ds:[esi+1C]           | eax: 49-> 0                                       | 0019FA04: 0-> 0                   | eax:&"\n\n", esi+1C:"orn\\Emu\\Release\\Sample.vmp.exe"
310 | 770A59AB | 8D04D0                   | lea eax,dword ptr ds:[eax+edx*8]        | eax: 0-> 40                                       |                                   | eax:&"\n\n"
311 | 770A59AE | 83E0 7F                  | and eax,7F                              |                                                   |                                   | eax:&"\n\n"
312 | 770A59B1 | 8B04C5 E0A40877          | mov eax,dword ptr ds:[eax*8+7708A4E0]   | eax: 40-> 0                                       | 7708A6E0: 0-> 0                   | eax:&"\n\n"
313 | 770A59B8 | 8946 1C                  | mov dword ptr ds:[esi+1C],eax           |                                                   | 0019FA04: 0-> 0                   | esi+1C:"orn\\Emu\\Release\\Sample.vmp.exe", eax:&"\n\n"
314 | 770A59BB | 83F8 08                  | cmp eax,8                               | eflags: 202-> 293                                 |                                   | eax:&"\n\n"
315 | 770A59BE | 0F84 DD000000            | je ucrtbase.770A5AA1                    |                                                   |                                   |
316 | 770A59C4 | 83F8 07                  | cmp eax,7                               | eflags: 293-> 297                                 |                                   | eax:&"\n\n"
317 | 770A59C7 | 77 26                    | ja ucrtbase.770A59EF                    |                                                   |                                   |
318 | 770A59C9 | FF2485 485B0A77          | jmp dword ptr ds:[eax*4+770A5B48]       |                                                   | 770A5B48: 770A59D0-> 770A59D0     |
319 | 770A59D0 | 8BCE                     | mov ecx,esi                             | ecx: 19FE69-> 19F9E8                              |                                   | ecx:&"444", esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
31A | 770A59D2 | E8 CF010000              | call ucrtbase.770A5BA6                  | esp: 19F990-> 19F98C                              | 0019F98C: 77190328-> 770A59D7     |
31B | 770A5BA6 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
31C | 770A5BA8 | 55                       | push ebp                                | esp: 19F98C-> 19F988                              | 0019F988: 770A59D7-> 19F9A8       |
31D | 770A5BA9 | 8BEC                     | mov ebp,esp                             | ebp: 19F9A8-> 19F988                              |                                   |
31E | 770A5BAB | 51                       | push ecx                                | esp: 19F988-> 19F984                              | 0019F984: 19F9A8-> 19F9E8         | ecx:&"444"
31F | 770A5BAC | 56                       | push esi                                | esp: 19F984-> 19F980                              | 0019F980: 19F9E8-> 19F9E8         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
320 | 770A5BAD | 51                       | push ecx                                | esp: 19F980-> 19F97C                              | 0019F97C: 19F9E8-> 19F9E8         | ecx:&"444"
321 | 770A5BAE | 8BF1                     | mov esi,ecx                             |                                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
322 | 770A5BB0 | E8 B3FFFFFF              | call ucrtbase.770A5B68                  | esp: 19F97C-> 19F978                              | 0019F978: 19F9E8-> 770A5BB5       |
323 | 770A5B68 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
324 | 770A5B6A | 51                       | push ecx                                | esp: 19F978-> 19F974                              | 0019F974: 770A5BB5-> 19F9E8       | ecx:&"444"
325 | 770A5B6B | 53                       | push ebx                                | esp: 19F974-> 19F970                              | 0019F970: 19F9E8-> FFFFFFFF       |
326 | 770A5B6C | 56                       | push esi                                | esp: 19F970-> 19F96C                              | 0019F96C: FFFFFFFF-> 19F9E8       | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
327 | 770A5B6D | 8BF1                     | mov esi,ecx                             |                                                   |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
